5/20/2014 13:13:39	Nick Rimando (GK), Chris Schuler (D), Tony Beltran (D), Kyle Beckerman (M), Cole Grossman (M), Luis Gil (M), Luke Mulholland (M), Javier Morales (M), Alvaro Saborio (F), Joao Plata (F), Devon Sandoval (F)
5/20/2014 13:20:41	Nick Rimando (GK), Chris Schuler (D), Carlos Salcedo (D), Tony Beltran (D), Kyle Beckerman (M), Ned Grabavoy (M), Luis Gil (M), Luke Mulholland (M), Javier Morales (M), Alvaro Saborio (F), Joao Plata (F)
5/20/2014 13:29:04	Nick Rimando (GK), Chris Schuler (D), Tony Beltran (D), Kyle Beckerman (M), Luis Gil (M), Sebastian Velasquez (M), Luke Mulholland (M), Javier Morales (M), Olmes Garcia (F), Joao Plata (F), Devon Sandoval (F)
5/20/2014 13:54:31	Nick Rimando (GK), Jeff Attinella (GK), Nat Borchers (D), Chris Schuler (D), Kyle Beckerman (M), Ned Grabavoy (M), Luis Gil (M), Luke Mulholland (M), Javier Morales (M), Joao Plata (F), Devon Sandoval (F)
5/20/2014 13:58:59	Nick Rimando (GK), Chris Schuler (D), Aaron Maund (D), Tony Beltran (D), Kyle Beckerman (M), Luis Gil (M), Sebastian Velasquez (M), Luke Mulholland (M), Olmes Garcia (F), Joao Plata (F), Devon Sandoval (F)
5/20/2014 14:33:06	Nick Rimando (GK), Nat Borchers (D), Chris Schuler (D), Tony Beltran (D), Kyle Beckerman (M), Ned Grabavoy (M), Luis Gil (M), Javier Morales (M), Alvaro Saborio (F), Joao Plata (F), Devon Sandoval (F)
5/20/2014 14:57:07	Nick Rimando (GK), Chris Schuler (D), Carlos Salcedo (D), Kyle Beckerman (M), Ned Grabavoy (M), Luis Gil (M), Sebastian Velasquez (M), Luke Mulholland (M), Javier Morales (M), Alvaro Saborio (F), Joao Plata (F)
5/20/2014 15:15:04	Nick Rimando (GK), Nat Borchers (D), Chris Schuler (D), Carlos Salcedo (D), Tony Beltran (D), Kyle Beckerman (M), Luis Gil (M), Luke Mulholland (M), Javier Morales (M), Alvaro Saborio (F), Joao Plata (F)
5/20/2014 15:47:18	Nick Rimando (GK), Jeff Attinella (GK), Chris Schuler (D), Tony Beltran (D), Chris Wingert (D), Kyle Beckerman (M), Ned Grabavoy (M), Luke Mulholland (M), Javier Morales (M), Joao Plata (F), Devon Sandoval (F)
5/20/2014 16:06:59	Nick Rimando (GK), Nat Borchers (D), Chris Schuler (D), Tony Beltran (D), Kyle Beckerman (M), Ned Grabavoy (M), Sebastian Velasquez (M), Javier Morales (M), Alvaro Saborio (F), Joao Plata (F), Devon Sandoval (F)
5/20/2014 16:59:30	Nick Rimando (GK), Chris Schuler (D), Carlos Salcedo (D), Tony Beltran (D), Kyle Beckerman (M), Luis Gil (M), Sebastian Velasquez (M), Luke Mulholland (M), Olmes Garcia (F), Joao Plata (F), Devon Sandoval (F)
5/20/2014 17:36:12	Nick Rimando (GK), Jeff Attinella (GK), Chris Schuler (D), Carlos Salcedo (D), Tony Beltran (D), Kyle Beckerman (M), Luis Gil (M), Luke Mulholland (M), Alvaro Saborio (F), Olmes Garcia (F), Joao Plata (F)
5/20/2014 17:36:36	Nick Rimando (GK), Jeff Attinella (GK), Chris Schuler (D), Tony Beltran (D), Kyle Beckerman (M), Cole Grossman (M), Ned Grabavoy (M), Luis Gil (M), Luke Mulholland (M), Alvaro Saborio (F), Joao Plata (F)
5/20/2014 17:39:34	Nick Rimando (GK), Nat Borchers (D), Chris Schuler (D), Tony Beltran (D), Kyle Beckerman (M), Ned Grabavoy (M), Luke Mulholland (M), Javier Morales (M), Alvaro Saborio (F), Olmes Garcia (F), Joao Plata (F)
5/20/2014 17:43:05	Nick Rimando (GK), Chris Schuler (D), Carlos Salcedo (D), Aaron Maund (D), Tony Beltran (D), Kyle Beckerman (M), Ned Grabavoy (M), Luis Gil (M), Javier Morales (M), Joao Plata (F), Devon Sandoval (F)
5/20/2014 17:53:18	Nick Rimando (GK), Chris Schuler (D), Tony Beltran (D), Chris Wingert (D), Kyle Beckerman (M), Luis Gil (M), Sebastian Velasquez (M), Javier Morales (M), Alvaro Saborio (F), Olmes Garcia (F), Joao Plata (F)
5/20/2014 17:58:32	Nick Rimando (GK), Chris Schuler (D), Carlos Salcedo (D), Aaron Maund (D), Tony Beltran (D), Kyle Beckerman (M), Luis Gil (M), Sebastian Velasquez (M), Javier Morales (M), Olmes Garcia (F), Joao Plata (F)
5/20/2014 18:04:28	Nick Rimando (GK), Chris Schuler (D), Carlos Salcedo (D), Kyle Beckerman (M), Ned Grabavoy (M), Luis Gil (M), Luke Mulholland (M), Javier Morales (M), Alvaro Saborio (F), Joao Plata (F), Devon Sandoval (F)
5/20/2014 18:26:22	Nick Rimando (GK), Nat Borchers (D), Chris Schuler (D), Tony Beltran (D), Kyle Beckerman (M), Ned Grabavoy (M), Luis Gil (M), Luke Mulholland (M), Robbie Findley (F), Joao Plata (F), Devon Sandoval (F)
5/20/2014 20:19:02	Nick Rimando (GK), Jeff Attinella (GK), Chris Schuler (D), Carlos Salcedo (D), Tony Beltran (D), Kyle Beckerman (M), Ned Grabavoy (M), Sebastian Velasquez (M), Javier Morales (M), Alvaro Saborio (F), Joao Plata (F)
5/20/2014 21:28:52	Nick Rimando (GK), Nat Borchers (D), Chris Schuler (D), Tony Beltran (D), Chris Wingert (D), Kyle Beckerman (M), Ned Grabavoy (M), Luke Mulholland (M), Javier Morales (M), Alvaro Saborio (F), Joao Plata (F)
